category,name,price,url,image_url,description
Desktop,[STORM] LYNX-EK98X3D858,469800,https://www.stormst.com/products/detail/630,https://www.stormst.com/upload/save_image/1212124941_693b90d52244e.png,仕様 / AMD Ryzen7 9800X3D / DDR5メモリ 32GB / RTX 5080 16GB / NVMeSSD 1TB / 大画面液晶水冷 / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] LYNX-EK97X856Ti8,339900,https://www.stormst.com/products/detail/629,https://www.stormst.com/upload/save_image/1212124924_693b90c48d1d1.png,仕様 / AMD Ryzen7 9700X / DDR5メモリ 32GB / RTX 5060Ti 8GB / NVMeSSD 1TB / 大画面液晶水冷 / Windows11 Home 64bit / 無線LAN/Bluetooth対応マザーボード / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] LYNX-EK97X856Ti16,349800,https://www.stormst.com/products/detail/628,https://www.stormst.com/upload/save_image/1212124917_693b90bdea8cd.png,仕様 / AMD Ryzen7 9700X / DDR5メモリ 32GB / RTX 5060Ti 16GB / NVMeSSD 1TB / 大画面液晶水冷 / Windows11 Home 64bit / 無線LAN/Bluetooth対応マザーボード / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] LYNX-EK78X3D857,326000,https://www.stormst.com/products/detail/627,https://www.stormst.com/upload/save_image/1212124901_693b90ad17dc8.png,仕様 / AMD Ryzen7 7800X3D / DDR5メモリ 32GB / RTX 5070 12GB / NVMeSSD 1TB / 大画面液晶水冷 / Windows11 Home 64bit / 無線LAN/Bluetooth対応マザーボード / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] LYNX-EK98X3D857,354800,https://www.stormst.com/products/detail/626,https://www.stormst.com/upload/save_image/1212124854_693b90a608af9.png,仕様 / AMD Ryzen7 9800X3D / DDR5メモリ 32GB / RTX 5070 12GB / NVMeSSD 1TB / 大画面液晶水冷 / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] LYNX-EK98X3D857Ti,399800,https://www.stormst.com/products/detail/625,https://www.stormst.com/upload/save_image/1212124843_693b909bc5f73.png,仕様 / AMD Ryzen7 9800X3D / DDR5メモリ 32GB / RTX 5070Ti 16GB / NVMeSSD 1TB / 大画面液晶水冷 / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] GKP-78X3D858,519800,https://www.stormst.com/products/detail/624,https://www.stormst.com/upload/save_image/1212142917_693ba82d288bc.png,仕様 / Ryzen7 7800X3D / DDR5メモリ32GB / RTX 5080 16GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] GKP-98X3D858,549800,https://www.stormst.com/products/detail/623,https://www.stormst.com/upload/save_image/1212142908_693ba824d0f5d.png,仕様 / Ryzen7 9800X3D / DDR5メモリ32GB / RTX 5080 16GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] GKP-995X3D858,599800,https://www.stormst.com/products/detail/622,https://www.stormst.com/upload/save_image/1212141822_693ba59e1e404.png,仕様 / Ryzen9 9950X3D / DDR5メモリ32GB / RTX 5080 16GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] S2-98X3D897XT,439800,https://www.stormst.com/products/detail/621,https://www.stormst.com/upload/save_image/1209191946_6937f7c249df1.png,仕様 / Ryzen7 9800X3D / DDR5メモリ32GB / RX 9070 XT 16GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] S2-78X3D897XT,409800,https://www.stormst.com/products/detail/620,https://www.stormst.com/upload/save_image/1209191416_6937f6782b5f5.png,仕様 / Ryzen7 7800X3D / DDR5メモリ32GB / RX 9070 XT 16GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] S2-97X897XT,399800,https://www.stormst.com/products/detail/619,https://www.stormst.com/upload/save_image/1209190728_6937f4e0b95c8.png,仕様 / Ryzen7 9700X / DDR5メモリ32GB / RX 9070 XT 16GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] GK-97X897XT,399800,https://www.stormst.com/products/detail/618,https://www.stormst.com/upload/save_image/1209181841_6937e9719733b.png,仕様 / Ryzen7 9700X / DDR5メモリ32GB / RX 9070 XT 16GB / NVMeSSD 1TB / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] EK-97X897XT,399800,https://www.stormst.com/products/detail/616,https://www.stormst.com/upload/save_image/1208144206_6936652eeff59.png,仕様 / AMD Ryzen7 9700X / DDR5メモリ 32GB / RX9070XT 16G / NVMeSSD 1TB / 大画面液晶水冷 / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
Desktop,[STORM] EK-78X3D897XT,409800,https://www.stormst.com/products/detail/615,https://www.stormst.com/upload/save_image/1208143917_69366485b1cba.png,仕様 / AMD Ryzen7 7800X3D / DDR5メモリ 32GB / RX9070XT 16G / NVMeSSD 1TB / 大画面液晶水冷 / 無線LAN/Bluetooth対応マザーボード / Windows11 Home 64bit / ※写真はイメージです。搭載するパーツによって異なる場合がございます。
