category,name,price,url,image_url,description
Desktop,[Sycom] GZ3600Z890,172950,https://www.sycom.co.jp/custom/model?no=001000,https://www.sycom.co.jp/img2/ph_GZ3600Z890.png,"NEW / GZ3600Z890 / 【Intel Z890チップセット搭載】 / Intel Core Ultraシリーズ／DDR5メモリ搭載ミドルタワーモデル / CPU：Intel Core Ultra 5 245K / メモリ：DDR5-5600 16GB（標準） / SSD：500GB（標準） / ビデオカード：内蔵グラフィック（標準） / ￥ / 172,950 / （税込）〜 / カスタマイズ"
Desktop,[Sycom] GZ3600B860,172950,https://www.sycom.co.jp/custom/model?no=001021,https://www.sycom.co.jp/img2/ph_GZ3600B860.png,"NEW / GZ3600B860 / 【Intel B860チップセット搭載】 / Intel Core Ultraシリーズ／DDR5メモリ搭載ミドルタワーモデル / CPU：Intel Core Ultra 5 225 / メモリ：DDR5-5600 16GB（標準） / SSD：500GB（標準） / ビデオカード：内蔵グラフィック（標準） / ￥ / 172,950 / （税込）〜 / カスタマイズ"
Desktop,[Sycom] GZ3500B760/D5,172950,https://www.sycom.co.jp/custom/model?no=001044,https://www.sycom.co.jp/img2/ph_GZ3400B760-D4.png,"NEW / GZ3500B760/D5 / 【Intel B760チップセット搭載】 / 第14世代 Core iシリーズ／DDR5メモリ搭載ミドルタワーモデル / CPU：Core i5/ Core i7/ Core i9 / メモリ：DDR5-4800 16GB（標準） / SSD：500GB（標準） / ビデオカード：内蔵グラフィック（標準） / ￥ / 172,950 / （税込）〜 / カスタマイズ"
Desktop,[Sycom] GZ3400B760/D4,172950,https://www.sycom.co.jp/custom/model?no=000951,https://www.sycom.co.jp/img2/ph_GZ3400B760-D4.png,"NEW / GZ3400B760/D4 / 【Intel B760チップセット搭載】 / 第14世代 Core iシリーズ／DDR4メモリ搭載ミドルタワーモデル / CPU：Core i5/ Core i7/ Core i9 / メモリ：DDR4-3200 8GB（標準） / SSD：500GB（標準） / ビデオカード：内蔵グラフィック（標準） / ￥ / 172,950 / （税込）〜 / カスタマイズ"
Desktop,[Sycom] GZ3600X870A,172950,https://www.sycom.co.jp/custom/model?no=000989,https://www.sycom.co.jp/img2/ph_GZ3500Z790-D5.png,"NEW / GZ3600X870A / 【AMD X870チップセット搭載】 / 最新のZEN５アーキテクチャ対応！拡張性の高いミドルタワーモデル / CPU：AMD Ryzen 5/7/9 シリーズ / メモリ：16GB（8GBx2）DDR5-5600（標準） / SSD：500GB / ビデオカード：内蔵グラフィック（標準）BTO可能 / ￥ / 172,950 / （税込）〜 / カスタマイズ"
Desktop,[Sycom] GZ3600B850AG,172950,https://www.sycom.co.jp/custom/model?no=001033,https://www.sycom.co.jp/img2/ph_GZ3400B760-D4.png,"NEW / GZ3600B850AG / 【AMD B850チップセット搭載】 / 最速のグラフィックスを内蔵した最新のAMD ZEN4アーキテクチャに、業界初となる専用AIエンジンも搭載。拡張性に優れたミドルタワーモデル。 / CPU：Ryzen 5/7 APU（Phoenix） / メモリ：16GB（8GB x2）DDR5-4800（標準） / SSD：500GB / ビデオカード：Radeon 内蔵グラフィック（標準） / ￥ / 172,950 / （税込）〜 / カスタマイズ"
