name,price,url,image_url,description
Acer Extensa 15 8GBメモリー 256GB SSD 15.6インチ フルHD 16:9 非光沢 Ryzen 3 7320U 10時間駆動 1.7Kg 92万画素 Webカメラ WiFi 6 Bluetooth 5.2 スピーカー・マイク内蔵 日本語キーボード Copilotキー Windows 11 Pro EX215-24-A38U,95800,https://store.acer.com/ja-jp/acer-ex215-24-a38u,"https://static-ecapac.acer.com/media/catalog/product/4/5/4515777642439_01_nx.ej4sj.001.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=320&width=320&canvas=320:320","【OS】Windows 11 Pro 64ビット / 【プロセッサー】AMD Ryzen 3 7320Uプロセッサー、AMD同時マルチ・スレッディング・テクノロジー / 【メモリー】8GB、LPDDR5-6400MHz SDRAM / 【ストレージ】256GB SSD / 【グラフィックス】AMD Radeon グラフィックス（メイン・プロセッサーに内蔵） / 【ディスプレイ】15.6インチ、フルHD（1920×1080）、16:9、非光沢 / 【キーボード】Acer FineTipキーボード（103キー/日本語/Copilotキー搭載） / 【マウス】マルチジェスチャー・タッチパッド / 【外部インターフェース】USB 3.2ポート×2（Type-C、Gen 2、最大10Gbps、PD/映像出力対応）、USB 3.2ポート×1（Type-A、Gen 1、最大5Gbps）、USB 2.0ポート×1、ヘッドセット/スピーカー・ジャック x1、HDMI出力ポート×1 / 【サウンド機能】Acer PurifiedVoice、ハイ・デフィニション・オーディオ準拠、内蔵ステレオ・スピーカー、内蔵マイクロフォン×2 / 【Webカメラ】（フロント）HD Webカメラ（約92万画素） / 【無線LAN】IEEE802.11 a/b/g/n/ac/ax準拠（Wi-Fi 6対応） / 【Bluetooth】Bluetooth 5.2準拠 / 【バッテリー駆動時間】約10時間 / 【指紋認証】非搭載 / 【オフィス】非搭載 / 【寸法・質量】約19.90（H）×362.90（W）×237.50（D）mm、約1,720g / 【本体色】スチールグレイ / 【付属品（ハードウェア類）】65W USB Type-C ACアダプター、ACコード（約1m） / 【付属品（マニュアル類）】セットアップガイド、保証書、修理依頼書、国際旅行者保証書 / 【保証】1年間センドバック保証、1年間制限国際旅行者保証"
Acer ノートパソコン Aspire Lite インテル Core 3 8GBメモリー 512GB SSD 15.6インチ フルHD 16:9 IPSパネル 1.52Kg 9時間駆動 200万画素 Webカメラ スライドカバー付 WiFi 6対応 Bluetooth 5.0 スピーカー内蔵 日本語キーボード Copilotキー ライトシルバー AL15-33P-F38Y/S,82800,https://store.acer.com/ja-jp/acer-al15-33p-f38y-s,"https://static-ecapac.acer.com/media/catalog/product/4/5/4515777591836_01_nx.d2ksj.001.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=320&width=320&canvas=320:320","・OS：Windows 11 Home 64ビット / ・プロセッサー：インテル Core 3 プロセッサー N355 / ・メモリー：8GB（最大16GB）、DDR5-4800MHz SDRAM / ・ストレージ：512GB SSD / ・グラフィックス：インテルグラフィックス（メイン・プロセッサーに内蔵） / ・ディスプレイ：15.6インチ、フルHD（1920×1080）、16:9、IPS、非光沢 / ・キーボード：103キー/日本語/Copilotキー搭載 / ・マウス：マルチジェスチャー・タッチパッド / ・外部インターフェース：USB 3.2ポート×1（Type-C、Gen 1、最大5Gbps、PD/映像出力対応）、USB 3.2ポート×1（Type-A、Gen 1、最大5Gbps）、USB 2.0ポート×1、ヘッドセット/スピーカー・ジャック×1、HDMI出力ポート×1、DCジャック×1 / ・サウンド機能：インテル ハイ・デフィニション・オーディオ準拠、内蔵ステレオ・スピーカー、内蔵マイクロフォン×2 / ・Webカメラ：フルHD Webカメラ（約200万画素）/スライドカバー付き / ・無線LAN：IEEE802.11 a/b/g/n/ac/ax準拠（Wi-Fi 6対応） / ・Bluetooth：Bluetooth 5.0準拠 / ・バッテリー駆動時間：約9時間 / ・指紋認証：非搭載 / ・寸法・質量：約18.00（H）×357.80（W）×235.60（D）mm、約1,520g / ・本体色：ライトシルバー / ・付属品（ハードウェア類）：51W ACアダプター / ・付属品（マニュアル類）：セットアップガイド、保証書、修理依頼書、Acerパソコン出張サポート案内 / ・保証：1年間センドバック保証"
Acer ノートパソコン Aspire Lite インテル Core i3 1305U 8GBメモリー 256GB SSD 16インチ WUXGA 16:10 IPSパネル 1.82Kg 8時間駆動 200万画素 Webカメラ スライドカバー付 WiFi 6対応 Bluetooth 5.2 日本語キーボード Copilotキー ライトシルバー AL16-52P-F38Y,84800,https://store.acer.com/ja-jp/acer-al16-52p-f38y,"https://static-ecapac.acer.com/media/catalog/product/4/5/4515777591799_01_nx.j2rsj.002.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=320&width=320&canvas=320:320","・OS：Windows 11 Home 64ビット / ・プロセッサー：インテル Core i3-1305Uプロセッサー、インテル ハイパースレッディング・テクノロジー / ・メモリー：8GB、DDR5-4800MHz SDRAM / ・ストレージ：256GB SSD / ・グラフィックス：インテル UHDグラフィックス（メイン・プロセッサーに内蔵） / ・ディスプレイ：16.0インチ、WUXGA（1920×1200）、16:10、IPS、非光沢 / ・キーボード：102キー/日本語/Copilotキー搭載 / ・マウス：マルチジェスチャー・タッチパッド / ・外部インターフェース：USB 3.2ポート×1（Type-C、Gen 1、最大5Gbps、PD/映像出力対応）、USB 3.2ポート×3（Type-A、Gen 1、最大5Gbps）、HDMI出力ポート×1、ヘッドセット/スピーカー・ジャック×1 / ・サウンド機能：インテル ハイ・デフィニション・オーディオ準拠 / ・Webカメラ：フルHD Webカメラ（約200万画素）/スライドカバー付 / ・無線LAN：IEEE802.11 a/b/g/n/ac/ax準拠（Wi-Fi 6対応） / ・Bluetooth：Bluetooth 5.2準拠 / ・バッテリー駆動時間：約8時間 / ・指紋認証：非搭載 / ・寸法・質量：約18.90（H）×357.60（W）×247.00（D）mm、約1,820g / ・本体色：ライトシルバー / ・付属品（ハードウェア類）：65W USB Type-C 電源アダプター、電源コード（約1m） / ・付属品（マニュアル類）：セットアップガイド、保証書、修理依頼書、Acerパソコン出張サポート案内 / ・保証：1年間センドバック保証"
Acer ノートパソコン Aspire Lite インテル Core i7 1355U 16GBメモリー 512GB SSD 16インチ WUXGA 16:10 IPSパネル 1.82Kg 8時間駆動 200万画素 Webカメラ スライドカバー付 WiFi 6対応 Bluetooth 5.2 日本語キーボード Copilotキー ライトシルバー AL16-52P-F76Y,129800,https://store.acer.com/ja-jp/acer-al16-52p-f76y,"https://static-ecapac.acer.com/media/catalog/product/4/5/4515777591812_01_nx.j2ssj.004.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=320&width=320&canvas=320:320","・OS：Windows 11 Home 64ビット / ・プロセッサー：インテル® Core™ i7-1355Uプロセッサー、インテル ハイパースレッディング・テクノロジー / ・メモリー：16GB、DDR5-4800MHz SDRAM / ・ストレージ：512GB SSD / ・グラフィックス：インテル UHDグラフィックス（メイン・プロセッサーに内蔵） / ・ディスプレイ：16.0インチ、WUXGA（1920×1200）、16:10、IPS、非光沢 / ・キーボード：102キー/日本語/Copilotキー搭載 / ・マウス：マルチジェスチャー・タッチパッド / ・外部インターフェース：USB 3.2ポート×1（Type-C、Gen 1、最大5Gbps、PD/映像出力対応）、USB 3.2ポート×3（Type-A、Gen 1、最大5Gbps）、HDMI出力ポート×1、ヘッドセット/スピーカー・ジャック×1 / ・サウンド機能：インテル ハイ・デフィニション・オーディオ準拠 / ・Webカメラ：フルHD Webカメラ（約200万画素）/スライドカバー付 / ・無線LAN：IEEE802.11 a/b/g/n/ac/ax準拠（Wi-Fi 6対応） / ・Bluetooth：Bluetooth 5.2準拠 / ・バッテリー駆動時間：約8時間 / ・指紋認証：非搭載 / ・寸法・質量：約18.90（H）×357.60（W）×247.00（D）mm、約1,820g / ・本体色：ライトシルバー / ・付属品（ハードウェア類）：65W USB Type-C 電源アダプター、電源コード（約1m） / ・付属品（マニュアル類）：セットアップガイド、保証書、修理依頼書、Acerパソコン出張サポート案内 / ・保証：1年間センドバック保証"
Acer ノートパソコン Aspire Lite インテル Core i5 1334U 16GBメモリー 512GB SSD 16インチ WUXGA 16:10 IPSパネル 1.82Kg 8時間駆動 200万画素 Webカメラ スライドカバー付 WiFi 6対応 Bluetooth 5.2 日本語キーボード Copilotキー ライトシルバー AL16-52P-F56Y,109800,https://store.acer.com/ja-jp/acer-al16-52p-f56y,"https://static-ecapac.acer.com/media/catalog/product/4/5/4515777591805_01_nx.j2ssj.003.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=320&width=320&canvas=320:320","・OS：Windows 11 Home 64ビット / ・プロセッサー：インテル® Core™ i5-1334Uプロセッサー、インテル ハイパースレッディング・テクノロジー / ・メモリー：16GB、DDR5-4800MHz SDRAM / ・ストレージ：512GB SSD / ・グラフィックス：インテル UHDグラフィックス（メイン・プロセッサーに内蔵） / ・ディスプレイ：16.0インチ、WUXGA（1920×1200）、16:10、IPS、非光沢 / ・キーボード：102キー/日本語/Copilotキー搭載 / ・マウス：マルチジェスチャー・タッチパッド / ・外部インターフェース：USB 3.2ポート×1（Type-C、Gen 1、最大5Gbps、PD/映像出力対応）、USB 3.2ポート×3（Type-A、Gen 1、最大5Gbps）、HDMI出力ポート×1、ヘッドセット/スピーカー・ジャック×1 / ・サウンド機能：インテル ハイ・デフィニション・オーディオ準拠 / ・Webカメラ：フルHD Webカメラ（約200万画素）/スライドカバー付 / ・無線LAN：IEEE802.11 a/b/g/n/ac/ax準拠（Wi-Fi 6対応） / ・Bluetooth：Bluetooth 5.2準拠 / ・バッテリー駆動時間：約8時間 / ・指紋認証：非搭載 / ・寸法・質量：約18.90（H）×357.60（W）×247.00（D）mm、約1,820g / ・本体色：ライトシルバー / ・付属品（ハードウェア類）：65W USB Type-C 電源アダプター、電源コード（約1m） / ・付属品（マニュアル類）：セットアップガイド、保証書、修理依頼書、Acerパソコン出張サポート案内 / ・保証：1年間センドバック保証"
Acer ノートパソコン Aspire Lite インテル Core Ultra 5 16GBメモリー 512GB SSD 16インチ WUXGA 16:10 IPSパネル 1.86Kg 10時間駆動 200万画素 Webカメラ スライドカバー付 WiFi 6対応 Bluetooth 5.2 日本語キーボード Copilotキー ライトシルバー AL16-53P-F56Y,119800,https://store.acer.com/ja-jp/acer-al16-53p-f56y,"https://static-ecapac.acer.com/media/catalog/product/4/5/4515777610858_01_1_nx.j8bsj.001.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=320&width=320&canvas=320:320","・OS：Windows 11 Home 64ビット / ・プロセッサー：インテル Core Ultra 5プロセッサー 115U、インテル ハイパースレッディング・テクノロジー、インテル AI Boost専用エンジン搭載 / ・メモリー：16GB、DDR5-4800MHz SDRAM / ・ストレージ：512GB SSD / ・グラフィックス：インテル グラフィックス（メイン・プロセッサーに内蔵） / ・ディスプレイ：16.0インチ、WUXGA（1920×1200）、16:10、IPS、非光沢 / ・キーボード：102キー/日本語/Copilotキー搭載 / ・マウス：マルチジェスチャー・タッチパッド / ・外部インターフェース：USB 3.2ポート×1（Type-C、Gen 1、最大5Gbps、PD/映像出力対応）、USB 3.2ポート×3（Type-A、Gen 1、最大5Gbps）、HDMI出力ポート×1、ヘッドセット/スピーカー・ジャック x 1 / ・サウンド機能：インテル ハイ・デフィニション・オーディオ準拠 / ・Webカメラ：フルHD Webカメラ（約200万画素）/スライドカバー付 / ・無線LAN：IEEE802.11 a/b/g/n/ac/ax準拠（Wi-Fi 6対応） / ・Bluetooth：Bluetooth 5.2準拠 / ・バッテリー駆動時間：約10時間 / ・指紋認証：非搭載 / ・寸法・質量：約19.75（H）×358.00（W）×255.94（D）mm、約1,860g / ・本体色：ライトシルバー / ・付属品（ハードウェア類）：65W USB Type-C 電源アダプター、電源コード（約1m） / ・付属品（マニュアル類）：セットアップガイド、保証書、修理依頼書、Acerパソコン出張サポート案内 / ・保証：1年間センドバック保証 /"
Acer クロームブック Chromebook Plus 514 Core 3 N355 AI 8GBメモリー 128GB SSD 14インチ WUXGA 16:10 IPS 非光沢 10点マルチタッチ 12時間駆動 1.4Kg Webカメラ スライドカバー付 WiFi 6E デュアルスピーカー 日本語キーボード MIL-STD-810H スチールグレイ CB514-6HT-N38Q,79800,https://store.acer.com/ja-jp/acer-chromebook-cb514-6ht-n38q,"https://static-ecapac.acer.com/media/catalog/product/4/5/4515777649384_01_nx.jgbsj.001.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=320&width=320&canvas=320:320","・OS：ChromeOS / ・プロセッサー：インテル Core 3プロセッサー N355 / ・メモリー：8GB、LPDDR5X-7500MHz SDRAM / ・ストレージ：128GB SSD / ・グラフィックス：インテル グラフィックス（メイン・プロセッサーに内蔵） / ・ディスプレイ：14インチ、WUXGA（1920×1200）、16:10、IPS、非光沢、タッチパネル（10点マルチタッチ） / ・キーボード：Acer FineTipキーボード（84キー/日本語） / ・マウス：OceanGlass タッチパッド（耐湿） / ・外部インターフェース：USB 3.2 ポート×2（Type-C、Gen 1、最大5Gbps、PD/映像出力対応）、USB 3.2ポート×2（Type-A、Gen 1、最大5Gbps）、HDMI出力ポート×1、ヘッドセット/スピーカー・ジャック x 1 / ・サウンド機能：DTS Audio、内蔵ステレオ・スピーカー、内蔵マイクロフォン×3 / ・Webカメラ：フルHD Webカメラ（1920x1080、約200万画素、1080p）/ スライドカバー付き / ・無線LAN：IEEE802.11 a/b/g/n/ac/ax準拠（Wi-Fi 6E対応）、2x2 MU-MIMO対応 / ・バッテリー駆動時間：約12時間 / ・指紋認証：非搭載 / ・寸法・質量：約18.50（H）×315.00（W）×227.60（D）mm、約1,400g / ・本体色：スチールグレイ / ・付属品（ハードウェア類）：65W USB Type-C 電源アダプター、電源コード（約1m） / ・付属品（マニュアル類）：セットアップガイド、保証書、修理依頼書、国際旅行者保証書 / ・保証：1年間センドバック保証、1年間制限国際旅行者保証 /"
Acer Extensa 15 ノートパソコン Core i5 第13世代 8GBメモリー 256GB SSD 15.6インチ フルHD 16:9 Office 1.78Kg 9.5時間駆動 Webカメラ スピーカー・マイク内蔵 WiFi6 対応 日本語キーボード Copilotキー ピュアシルバー EX215-57-N58UDB4,150000,https://store.acer.com/ja-jp/acer-ex215-57-n58udb4,"https://static-ecapac.acer.com/media/catalog/product/4/5/4515777649315_01_nx.ej8sj.009.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=320&width=320&canvas=320:320","・OS：Windows 11 Pro 64ビット / ・プロセッサー：インテル Core i5-13420Hプロセッサー、インテル ハイパースレッディング・テクノロジー / ・メモリー：8GB、DDR5-5600MHz SDRAM / ・ストレージ：256GB SSD / ・グラフィックス：インテル UHDグラフィックス（メイン・プロセッサーに内蔵） / ・ビデオ・メモリー容量：最大4067MB（メイン・メモリーと共用） / ・ディスプレイ：15.6インチ、フルHD（1920×1080）、16:9、非光沢 / ・キーボード：Acer FineTipキーボード（103キー/日本語/Copilotキー搭載） / ・マウス：マルチジェスチャー・タッチパッド / ・外部インターフェース：USB 3.2ポート×2（Type-C、Gen 2、最大10Gbps、PD/映像出力対応）、USB 3.2ポート×2（Type-A、Gen 1、最大5Gbps）、HDMI出力ポート×1、ヘッドセット/スピーカー・ジャック x 1 / ・サウンド機能：Acer PurifiedVoice、 Acer TrueHarmony、 インテル ハイ・デフィニション・オーディオ準拠、内蔵ステレオ・スピーカー、内蔵マイクロフォン×2 / ・Webカメラ：HD Webカメラ（約92万画素） / ・無線LAN：IEEE802.11 a/b/g/n/ac/ax準拠（Wi-Fi 6対応） / ・バッテリー駆動時間：約9.5時間 / ・指紋認証：非搭載 / ・寸法・質量：約14.60-19.95（H）×362.90（W）×237.50（D）mm、約1,780g / ・Microsoft Office Home & Business 2024（中小企業向け、デジタルアタッチ版）、Microsoft 365 Basic（1年無料版） / ・本体色：ピュアシルバー / ・付属品（ハードウェア類）：65W USB Type-C 電源アダプター、電源コード（約1m） / ・付属品（マニュアル類）：セットアップガイド、保証書、修理依頼書、国際旅行者保証書 / ・保証：1年間センドバック保証、1年間制限国際旅行者保証"
Acer Extensa 15 ノートパソコン Core i5 第13世代 16GBメモリー 256GB SSD 15.6インチ フルHD 16:9 Office 1.78Kg 9.5時間駆動 Webカメラ スピーカー・マイク内蔵 WiFi6 対応 日本語キーボード Copilotキー ピュアシルバー EX215-57-N56UDB4,160000,https://store.acer.com/ja-jp/acer-ex215-57-n56udb4,"https://static-ecapac.acer.com/media/catalog/product/4/5/4515777649322_01_nx.ej8sj.00a.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=320&width=320&canvas=320:320","・OS：Windows 11 Pro 64ビット / ・プロセッサー：インテル Core i5-13420Hプロセッサー、インテル ハイパースレッディング・テクノロジー / ・メモリー：16GB、DDR5-5600MHz SDRAM、デュアルチャネル対応 / ・ストレージ：256GB SSD / ・グラフィックス：インテル UHDグラフィックス（メイン・プロセッサーに内蔵） / ・ビデオ・メモリー容量：最大8163MB（メイン・メモリーと共用） / ・ディスプレイ：15.6インチ、フルHD（1920×1080）、16:9、非光沢 / ・キーボード：Acer FineTipキーボード（103キー/日本語/Copilotキー搭載） / ・マウス：マルチジェスチャー・タッチパッド / ・外部インターフェース：USB 3.2ポート×2（Type-C、Gen 2、最大10Gbps、PD/映像出力対応）、USB 3.2ポート×2（Type-A、Gen 1、最大5Gbps）、HDMI出力ポート×1、ヘッドセット/スピーカー・ジャック x 1 / ・サウンド機能：Acer PurifiedVoice、 Acer TrueHarmony、 インテル ハイ・デフィニション・オーディオ準拠、内蔵ステレオ・スピーカー、内蔵マイクロフォン×2 / ・Webカメラ：HD Webカメラ（約92万画素） / ・無線LAN：IEEE802.11 a/b/g/n/ac/ax準拠（Wi-Fi 6対応） / ・バッテリー駆動時間：約9.5時間 / ・指紋認証：非搭載 / ・寸法・質量：約14.60-19.95（H）×362.90（W）×237.50（D）mm、約1,780g / ・Microsoft Office Home & Business 2024（中小企業向け、デジタルアタッチ版）、Microsoft 365 Basic（1年無料版） / ・本体色：ピュアシルバー / ・付属品（ハードウェア類）：65W USB Type-C 電源アダプター、電源コード（約1m） / ・付属品（マニュアル類）：セットアップガイド、保証書、修理依頼書、国際旅行者保証書 / ・保証：1年間センドバック保証、1年間制限国際旅行者保証"
Acer Predator Helios Neo 16S AI ゲーミングノートパソコン Core Ultra 9 275HX RTX 5070 Ti OLED 32GBメモリー 1TB SSD 16インチ WQXGA 240Hz 光沢 第5世代 AeroBlade 3Dファン DCI-P3 100％ WiFi 6E Windows 11 英字キーボード PHN16S-71-H93Z57T/E,399800,https://store.acer.com/ja-jp/acer-phn16s-71-h93z57t-e,"https://static-ecapac.acer.com/media/catalog/product/4/5/4515777636001_01_nh.qx7sj.005.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=320&width=320&canvas=320:320","・OS：Windows 11 Home 64ビット / ・プロセッサー：インテル Core Ultra 9 プロセッサー 275HX、インテル AI Boost専用エンジン搭載 / ・メモリー：32GB、DDR5-6400MHz SDRAM、デュアルチャネル対応 / ・ストレージ：1024GB SSD / ・グラフィックス：NVIDIA® GeForce RTX™ 5070 Ti Laptop GPU Maximum Graphics Power（最大消費電力）: 115W グラフィックスブースト最大クロック: 1712MHz / ・ディスプレイ：16インチ、WQXGA（2560×1600）、16:10、光沢、OLED、VESA CERTIFIED DisplayHDR™ True Black 500認定、DCI-P3 100%、リフレッシュレート: 240Hz、G-SYNC対応 / ・キーボード：Acer FineTip RGBバックライト付きキーボード（103キー/英語/Copilotキー搭載） / ・マウス：マルチジェスチャー・タッチパッド / ・外部インターフェース：USB 3.2ポート×2（Type-C、Gen 2、Thunderbolt 4対応、最大40Gbps（*USB 3.2対応デバイス接続時は最大10Gbps）、映像出力対応）(リア)、USB 3.2ポート×1（Type-A、Gen 1、最大5Gbps）(レフト)、USB 3.2ポート×2（Type-A、Gen 2、最大10Gbps、うち1ポートは電源オフUSB充電機能付き）（ライト）、HDMI出力ポート×1、ヘッドセット/スピーカージャック x 1、DCジャック / ・サウンド機能：DTS:X® Ultra Acer TrueHarmony™ Acer PurifiedVoice™ Hi-Res Audio認証（ヘッドホン出力時: 24bit, 96000Hzまたは16bit, 192000Hz対応） 高S/N比 DAC（2.1 Vrms出力対応、ハイインピーダンスヘッドホン対応（600Ωまで）※すべてのハイインピーダンスヘッドホンの動作を保証するものではありません。） Bluetooth LE Audio / ・Webカメラ：フルHD IR Webカメラ（約200万画素）、Windows Hello顔認証対応 / ・無線LAN：IEEE802.11 a/b/g/n/ac/ax準拠（Killer Wi-Fi 6E対応 AX1675i） / ・Bluetooth：Bluetooth 5.3準拠 / ・バッテリー駆動時間：約6.5時間 / ・指紋認証：非搭載 / ・寸法・質量：約19.97（H）×356.78（W）×275.50（D）mm、約2,200g / ・本体色：アビサルブラック / ・付属品（ハードウェア類）：230W ACアダプター、ACコード（約1.8m） / ・付属品：セットアップガイド、保証書、修理依頼書、国際旅行者保証書、Acerパソコン出張サポート案内 / ・保証：1年間センドバック保証、1年間制限国際旅行者保証"
Acer Swift Go 14 ノートパソコンAI Ryzen AI 5 OLED DCI-P3 100% WQXGA＋ 16:10 16GBメモリ 512GB SSD 14インチ 薄型軽量 アルミニウム 1.28Kg 16時間駆動 360万画素 Webカメラ 指紋認証 Wi-Fi 7 Eyesafe 日本語キーボード Copilot＋PC スパークリーシルバー SFG14-64-N56Y,159800,https://store.acer.com/ja-jp/acer-sfg14-64-n56y,"https://static-ecapac.acer.com/media/catalog/product/4/5/4515777636711_01_nx.jchsj.001.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=320&width=320&canvas=320:320","・OS：Windows 11 Home 64ビット / ・プロセッサー：AMD Ryzen AI 5 340プロセッサー、AMD同時マルチ・スレッディング・テクノロジー / ・メモリー：16GB、LPDDR5X-8533MHz SDRAM、デュアルチャネル対応 / ・ストレージ：512GB SSD / ・グラフィックス：AMD Radeon 840Mグラフィックス（メイン・プロセッサーに内蔵） / ・ディスプレイ：14インチ、WQXGA+（2880×1800）、16:10、OLED、DCI-P3 100%、VESA Certified DisplayHDR True Black 500認定、TÜV RHEINLAND Eyesafe 2.0認証 / ・キーボード：Acer FineTipバックライト付きキーボード（84キー/日本語/Copilotキー搭載） / ・マウス：Corning Gorilla Glass マルチジェスチャー・タッチパッド / ・外部インターフェース：USB4 ポート×2（Type-C、最大40Gbps、PD/映像出力対応）、USB 3.2ポート×1（Type-A、Gen 1、最大5Gbps、電源オフUSB充電機能付き）、USB 3.2ポート×1（Type-A、Gen 1、最大5Gbps）、ヘッドセット/スピーカー・ジャック×1、HDMI出力ポート×1 / ・サウンド機能：内蔵ステレオ・スピーカー、内蔵マイクロフォン×3、DTS:X Ultra、 Acer TrueHarmony、 Acer PurifiedVoice、 Bluetooth LE Audio / ・Webカメラ：フロント／QHD IR Webカメラ（約360万画素、Acer TNRテクノロジー、Acer PurifiedView、スライドカバー付き、顔認証対応） / ・無線LAN：IEEE802.11 a/b/g/n/ac/ax/be準拠（ Wi-Fi 7対応） / ・バッテリー駆動時間：約16時間 / ・指紋認証：搭載 / ・寸法・質量：約9.60-16.40（H）×312.90（W）×222.80（D）mm、約1,280g / ・本体色：スパークリーシルバー / ・付属品（ハードウェア類）：100W USB Type-C ACアダプター、 ACコード（約1m） / ・付属品（マニュアル類）：セットアップガイド、保証書、修理依頼書、国際旅行者保証書、Acerパソコン出張サポート案内 / ・保証：1年間センドバック保証、1年間制限国際旅行者保証"
Acer Predator Helios 18 AI ゲーミングノートパソコン Core Ultra 9 RTX 5080 IPS Mini LED 32GBメモリー 1TB SSD 18インチ WQXGA 250Hz 非光沢 第6世代 AeroBlade 3Dファン DCI-P3 100％ WiFi 7 Windows 11 英字キーボード PH18-73-H93Z58/E,599800,https://store.acer.com/ja-jp/acer-ph18-73-h93z58-e,"https://static-ecapac.acer.com/media/catalog/product/4/5/4515777626064_01_nh.qvysj.003.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=320&width=320&canvas=320:320","・OS：Windows 11 Home 64ビット / ・プロセッサー：インテル Core Ultra 9 プロセッサー 275HX、インテル AI Boost専用エンジン搭載 / ・メモリー：32GB、DDR5-5600MHz SDRAM、デュアルチャネル対応 / ・ストレージ：1024GB SSD / ・グラフィックス：NVIDIA® GeForce RTX™ 5080 Laptop GPU Maximum Graphics Power（最大消費電力）: 175W グラフィックスブースト最大クロック: 1742MHz / ・ディスプレイ：18インチ、WQXGA（2560×1600）、16:10、Mini LED、非光沢、IPSパネル搭載、DCI-P3 100%、リフレッシュレート: 250Hz、NVIDIA® G-SYNC® 対応、VESA Certified DisplayHDR 1000認定 / ・キーボード：Acer FineTip RGBバックライト付きキーボード（103キー/英字配列/Copilotキー搭載） / ・マウス：マルチジェスチャー・タッチパッド / ・外部インターフェース：USB 3.2 ポート×2（Type-C、Gen2x 2、Thunderbolt 5対応、最大80Gbps（*USB 3.2対応デバイス接続時は最大20Gbps）、映像出力対応）(リア)、USB 3.2ポート×1（Type-A、Gen 1、最大5Gbps）(レフト)、USB 3.2ポート×2（Type-A、Gen 2、最大10Gbps、うち1ポートは電源オフUSB充電機能付き）、HDMI出力ポート×1、ヘッドセット/スピーカージャック x 1、DCジャック×1 / ・サウンド機能：DTS:X® Ultra、 Acer TrueHarmony™、 Acer PurifiedVoice™、 Hi-Res Audio認証（ヘッドホン出力時: 24bit, 96000Hzまたは16bit, 192000Hz対応） 高S/N比 DAC（2.1 Vrms出力対応、ハイインピーダンスヘッドホン対応（600Ωまで）※すべてのハイインピーダンスヘッドホンの動作を保証するものではありません。） Bluetooth LE Audio / ・Webカメラ：フルHD IR Webカメラ（約200万画素）、Windows Hello顔認証対応 / ・無線LAN：IEEE802.11 a/b/g/n/ac/ax/be準拠（Killer™ Wi-Fi 7対応 BE1750x） / ・Bluetooth：Bluetooth 5.4準拠 / ・バッテリー駆動時間：約5.5時間 / ・指紋認証：非搭載 / ・寸法・質量：約29.55（H）×400.96（W）×307.90（D）mm、約3,500g / ・本体色：アビサルブラック / ・付属品（ハードウェア類）：400W ACアダプター、 ACコード（約1.8m）、 Mag Key（交換用一式）、 メモリーサーマルパッド アップグレードキット（一式） / ・付属品（マニュアル類）：セットアップガイド、保証書、修理依頼書、国際旅行者保証書、Acerパソコン出張サポート案内 / ・保証：1年間センドバック保証、1年間制限国際旅行者保証"
